Datetime Latitude Longitude
2020070903 81.56031 2.6011
2020070904 81.56046 2.60076
2020070905 81.56052 2.60275
2020070906 81.5602 2.60493
2020070907 81.55923 2.60608
2020070908 81.55747 2.60577
2020070909 81.55462 2.60353
2020070910 81.55082 2.59864
2020070911 81.54644 2.59096
2020070912 81.54248 2.58239
2020070913 81.53897 2.57392
2020070914 81.53595 2.5672
2020070915 81.53318 2.56149
2020070916 81.53054 2.55732
2020070917 81.52805 2.54882
2020070918 81.52603 2.53382
2020070919 81.52469 2.51215
2020070920 81.52366 2.48745
2020070921 81.52254 2.46225
2020070922 81.5214 2.43806
2020070923 81.5205 2.41517
2020071000 81.51997 2.39623
2020071001 81.51988 2.3834
2020071002 81.52051 2.37805
2020071003 81.52153 2.379
2020071004 81.5228 2.38471
2020071005 81.52349 2.39256
2020071006 81.52348 2.4005
2020071007 81.52266 2.40668
2020071008 81.52103 2.40934
2020071009 81.51841 2.40776
2020071010 81.51474 2.40032
2020071011 81.51054 2.38733
2020071012 81.50622 2.36885
2020071013 81.50191 2.34625
2020071014 81.49786 2.32062
2020071015 81.49401 2.29322
2020071016 81.49056 2.26579
2020071017 81.48753 2.23803
2020071018 81.48511 2.20346
2020071019 81.48319 2.16693
2020071020 81.4816 2.12905
2020071021 81.47972 2.0913
2020071022 81.4779 2.0458
2020071023 81.47604 1.9989
2020071100 81.47443 1.95652
2020071101 81.47285 1.91563
2020071102 81.47099 1.8815
2020071103 81.46901 1.85193
2020071104 81.46728 1.82596
2020071105 81.46558 1.8038
2020071106 81.46333 1.78153
2020071107 81.46051 1.75548
2020071108 81.45726 1.72329
2020071109 81.45363 1.68542
2020071110 81.44993 1.641
2020071111 81.44711 1.58982
2020071112 81.4458 1.53678
2020071113 81.44538 1.483
2020071114 81.44516 1.4258
2020071115 81.44561 1.36778
2020071116 81.44693 1.31022
2020071117 81.44873 1.2563
2020071118 81.45049 1.20795
2020071119 81.45131 1.163
2020071120 81.4514 1.11146
2020071121 81.45086 1.05784
2020071122 81.44946 0.99493
2020071123 81.44711 0.92512
2020071200 81.44543 0.84645
2020071201 81.44491 0.76967
2020071202 81.44606 0.70556
2020071203 81.44837 0.65578
2020071204 81.45106 0.62457
2020071205 81.45315 0.60899
2020071206 81.4542 0.60281
2020071207 81.45412 0.59753
2020071208 81.45272 0.58924
2020071209 81.45041 0.57417
2020071210 81.44779 0.55097
2020071211 81.44535 0.52165
2020071212 81.44365 0.49066
2020071213 81.44272 0.46171
2020071214 81.44048 0.43197
2020071215 81.44466 0.45236
2020071216 81.44323 0.4225
2020071217 81.44283 0.41302
2020071218 81.44247 0.4104
2020071219 81.44164 0.40669
2020071220 81.43996 0.39732
2020071221 81.43802 0.38289
2020071222 81.4356 0.36248
2020071223 81.43364 0.34138
2020071300 81.4319 0.32163
2020071301 81.43062 0.3036
2020071302 81.42967 0.2893
2020071303 81.42913 0.28098
2020071304 81.42881 0.28035
2020071305 81.42842 0.28762
2020071306 81.4277 0.29911
2020071307 81.42636 0.31076
2020071308 81.42442 0.31828
2020071309 81.42211 0.3197
2020071310 81.4198 0.3157
2020071311 81.41768 0.30804
2020071312 81.41587 0.2988
2020071313 81.41441 0.28999
2020071314 81.41326 0.28291
2020071315 81.41236 0.2787
2020071316 81.41155 0.27745
2020071317 81.41082 0.27779
2020071318 81.40995 0.27782
2020071319 81.40898 0.27596
2020071320 81.40779 0.26886
2020071321 81.40669 0.25835
2020071322 81.40581 0.24616
2020071323 81.40506 0.23473
2020071400 81.40436 0.22363
2020071401 81.40336 0.21056
2020071402 81.40252 0.20298
2020071403 81.40174 0.20194
2020071404 81.40068 0.20822
2020071405 81.39905 0.21858
2020071406 81.3968 0.2306
2020071407 81.3939 0.24095
2020071408 81.39079 0.24873
2020071409 81.38754 0.25294
2020071410 81.38427 0.2543
2020071411 81.38101 0.25415
2020071412 81.37765 0.25372
2020071413 81.37425 0.25482
2020071414 81.37082 0.25821
2020071415 81.36719 0.26386
2020071416 81.36341 0.27202
2020071417 81.3596 0.28152
2020071418 81.35564 0.28944
2020071419 81.35153 0.29308
2020071420 81.34758 0.29201
2020071421 81.34399 0.28595
2020071422 81.3412 0.27959
2020071423 81.33895 0.27518
2020071500 81.33697 0.27449
2020071501 81.3349 0.27759
2020071502 81.33268 0.28536
2020071503 81.32994 0.29643
2020071504 81.3265 0.30898
2020071505 81.32236 0.32085
2020071506 81.31774 0.33008
2020071507 81.31303 0.33557
2020071508 81.30856 0.33741
2020071509 81.30471 0.33611
2020071510 81.30158 0.33202
2020071511 81.29922 0.32609
2020071512 81.29746 0.32034
2020071513 81.29596 0.31646
2020071514 81.29446 0.31479
2020071515 81.29257 0.31604
2020071516 81.29009 0.31921
2020071517 81.28713 0.32352
2020071518 81.2838 0.32825
2020071519 81.28018 0.33165
2020071520 81.27665 0.33155
2020071521 81.27352 0.32793
2020071522 81.27095 0.32227
2020071523 81.26894 0.31547
2020071600 81.26729 0.30904
2020071601 81.26562 0.30417
2020071602 81.2635 0.30208
2020071603 81.26079 0.30258
2020071604 81.25742 0.30471
2020071605 81.25358 0.30714
2020071606 81.24939 0.3092
2020071607 81.24506 0.31084
2020071608 81.24075 0.31074
2020071609 81.2367 0.30827
2020071610 81.23315 0.30318
2020071611 81.23022 0.29623
2020071612 81.22752 0.28859
2020071613 81.22488 0.28197
2020071614 81.22228 0.27753
2020071615 81.21919 0.2756
2020071616 81.21565 0.27638
2020071617 81.21157 0.27915
2020071618 81.20713 0.28306
2020071619 81.20262 0.28581
2020071620 81.1983 0.28664
2020071621 81.19458 0.28654
2020071622 81.19154 0.28608
2020071623 81.18921 0.28665
2020071700 81.18747 0.28951
2020071701 81.18591 0.29486
2020071702 81.18427 0.30415
2020071703 81.18187 0.31623
2020071704 81.17866 0.3305
2020071705 81.17481 0.34253
2020071706 81.17042 0.35274
2020071707 81.16526 0.35769
2020071708 81.16082 0.36346
2020071709 81.15645 0.36523
2020071710 81.15225 0.36214
2020071711 81.14896 0.35971
2020071712 81.14603 0.35671
2020071713 81.14359 0.3546
2020071714 81.14138 0.35262
2020071715 81.13889 0.35465
2020071716 81.13538 0.35818
2020071717 81.13116 0.36232
2020071718 81.12634 0.36705
2020071719 81.12167 0.36936
2020071720 81.1175 0.36985
2020071721 81.11395 0.36957
2020071722 81.11099 0.37114
2020071723 81.10863 0.37388
2020071800 81.1066 0.38055
2020071801 81.10516 0.39174
2020071802 81.103 0.40366
2020071803 81.09982 0.41414
2020071804 81.09585 0.42442
2020071805 81.09058 0.4361
2020071806 81.08408 0.44155
2020071807 81.07741 0.44224
2020071808 81.07039 0.4405
2020071809 81.06339 0.43834
2020071810 81.05629 0.43628
2020071811 81.04877 0.43494
2020071812 81.04119 0.43045
2020071813 81.03365 0.42152
2020071814 81.02565 0.40379
2020071815 81.01714 0.37978
2020071816 81.00794 0.35202
2020071817 80.99908 0.32365
2020071818 80.99078 0.29869
2020071819 80.98355 0.27288
2020071820 80.97701 0.25124
2020071821 80.97043 0.23055
2020071822 80.96414 0.21323
2020071823 80.958 0.19722
2020071900 80.95233 0.17916
2020071901 80.94735 0.15632
2020071902 80.94291 0.12955
2020071903 80.93899 0.10104
2020071904 80.93521 0.07372
2020071905 80.93078 0.04602
2020071906 80.92538 0.01675
2020071907 80.91941 -0.01026
2020071908 80.91322 -0.03946
2020071909 80.90641 -0.07045
2020071910 80.89972 -0.10079
2020071911 80.89349 -0.13452
2020071912 80.88729 -0.17386
2020071913 80.88126 -0.21037
2020071914 80.876 -0.24221
2020071915 80.87173 -0.27088
2020071916 80.86755 -0.29458
2020071917 80.86276 -0.3125
2020071918 80.85673 -0.32728
2020071919 80.84953 -0.34112
2020071920 80.84156 -0.3541
2020071921 80.83343 -0.36589
2020071922 80.82566 -0.37715
2020071923 80.81874 -0.38842
2020072000 80.81291 -0.39933
2020072001 80.80845 -0.40889
2020072002 80.80504 -0.4176
2020072003 80.80235 -0.42499
2020072004 80.79935 -0.42944
2020072005 80.79564 -0.4319
2020072006 80.79102 -0.43366
2020072007 80.7855 -0.43755
2020072008 80.77905 -0.44478
2020072009 80.77225 -0.45618
2020072010 80.76551 -0.47077
2020072011 80.75926 -0.48709
2020072012 80.75365 -0.5036
2020072013 80.74894 -0.5192
2020072014 80.74491 -0.53273
2020072015 80.7411 -0.5436
2020072016 80.73684 -0.54966
2020072017 80.7316 -0.55103
2020072018 80.72514 -0.5501
2020072019 80.71742 -0.54712
2020072020 80.70886 -0.54325
2020072021 80.70002 -0.5382
2020072022 80.69151 -0.53166
2020072023 80.68354 -0.52632
2020072100 80.67636 -0.52428
2020072101 80.67019 -0.52444
2020072102 80.66466 -0.52405
2020072103 80.65949 -0.52459
2020072104 80.65485 -0.52447
2020072105 80.65001 -0.52615
2020072106 80.64504 -0.5268
2020072107 80.63953 -0.52962
2020072108 80.63361 -0.53103
2020072109 80.62674 -0.5344
2020072110 80.61916 -0.54163
2020072111 80.6114 -0.55498
2020072112 80.60545 -0.57297
2020072113 80.60068 -0.59411
2020072114 80.59619 -0.61
2020072115 80.59124 -0.62104
2020072116 80.58588 -0.62733
2020072117 80.58033 -0.62186
2020072118 80.57393 -0.60744
2020072119 80.56597 -0.59346
2020072120 80.55683 -0.5839
2020072121 80.54749 -0.58039
2020072122 80.53827 -0.58243
2020072123 80.53078 -0.58384
2020072200 80.52435 -0.58389
2020072201 80.52034 -0.58327
2020072202 80.5182 -0.57774
2020072203 80.51781 -0.56635
2020072204 80.51777 -0.55247
2020072205 80.5173 -0.5387
2020072206 80.51511 -0.52648
2020072207 80.51106 -0.51707
2020072208 80.50527 -0.51269
2020072209 80.49817 -0.5172
2020072210 80.49061 -0.5291
2020072211 80.48357 -0.54372
2020072212 80.47801 -0.55678
2020072213 80.47349 -0.56745
2020072214 80.4699 -0.57372
2020072215 80.46727 -0.57146
2020072216 80.4645 -0.56217
2020072217 80.46076 -0.54401
2020072218 80.45504 -0.52365
2020072219 80.44699 -0.50603
2020072220 80.43715 -0.49314
2020072221 80.42614 -0.48643
2020072222 80.41492 -0.48754
2020072223 80.40534 -0.49695
2020072300 80.39749 -0.51012
2020072301 80.39213 -0.5266
2020072302 80.38937 -0.544
2020072303 80.38914 -0.55996
2020072304 80.38993 -0.5679
2020072305 80.39076 -0.56547
2020072306 80.39018 -0.55734
2020072307 80.38719 -0.55051
2020072308 80.38132 -0.54779
2020072309 80.37301 -0.5549
2020072310 80.36371 -0.57532
2020072311 80.35457 -0.60625
2020072312 80.34638 -0.64287
2020072313 80.34055 -0.68285
2020072314 80.33727 -0.71334
2020072315 80.33582 -0.73333
2020072316 80.33485 -0.74108
2020072317 80.33329 -0.73288
2020072318 80.33025 -0.71304
2020072319 80.32489 -0.69807
2020072320 80.31661 -0.68559
2020072321 80.30601 -0.6794
2020072322 80.29469 -0.68084
2020072323 80.28357 -0.69119
2020072400 80.27369 -0.70705
2020072401 80.26659 -0.72318
2020072402 80.26285 -0.73307
2020072403 80.26077 -0.72956
2020072404 80.25938 -0.71495
2020072405 80.25807 -0.69067
2020072406 80.25518 -0.6595
2020072407 80.24998 -0.62651
2020072408 80.24165 -0.59957
2020072409 80.23069 -0.57791
2020072410 80.21803 -0.56973
2020072411 80.20514 -0.57077
2020072412 80.19291 -0.5818
2020072413 80.18235 -0.59965
2020072414 80.17497 -0.61301
2020072415 80.16965 -0.62161
2020072416 80.16545 -0.6161
2020072417 80.16169 -0.59132
2020072418 80.15621 -0.54376
2020072419 80.14672 -0.4853
2020072420 80.13278 -0.43586
2020072421 80.11574 -0.39693
2020072422 80.09468 -0.37127
2020072423 80.0721 -0.36935
2020072500 80.05084 -0.3982
2020072501 80.03364 -0.44605
2020072502 80.0213 -0.49857
2020072503 80.01256 -0.55247
2020072504 80.00789 -0.5911
2020072505 80.0051 -0.61491
2020072506 80.00198 -0.63143
2020072507 79.99719 -0.64554
2020072508 79.98965 -0.65966
2020072509 79.98037 -0.67588
2020072510 79.96945 -0.69694
2020072511 79.95622 -0.72723
2020072512 79.94176 -0.77771
2020072513 79.92817 -0.8396
2020072514 79.91678 -0.90704
2020072515 79.90839 -0.9762
2020072516 79.90238 -1.04044
2020072517 79.89863 -1.09339
2020072518 79.89437 -1.12741
2020072519 79.88837 -1.1519
2020072520 79.88037 -1.17701
2020072521 79.87125 -1.20569
2020072522 79.86151 -1.24154
2020072523 79.85084 -1.29033
2020072600 79.84157 -1.34795
2020072601 79.83432 -1.41052
2020072602 79.82971 -1.4733
2020072603 79.82812 -1.53529
2020072604 79.82848 -1.58993
2020072605 79.83016 -1.62617
2020072606 79.83165 -1.64881
2020072607 79.83163 -1.66167
2020072608 79.82877 -1.67101
2020072609 79.82282 -1.68019
2020072610 79.81397 -1.69734
2020072611 79.80296 -1.72295
2020072612 79.79126 -1.76097
2020072613 79.78022 -1.80764
2020072614 79.77152 -1.85369
2020072615 79.76446 -1.89528
2020072616 79.75844 -1.93139
2020072617 79.75331 -1.95857
2020072618 79.74866 -1.97266
2020072619 79.74347 -1.97512
2020072620 79.73671 -1.97402
2020072621 79.72785 -1.97358
2020072622 79.71754 -1.97938
2020072623 79.70584 -1.99906
2020072700 79.69355 -2.0292
2020072701 79.68141 -2.06794
2020072702 79.67079 -2.11091
2020072703 79.66213 -2.15129
2020072704 79.65538 -2.18591
2020072705 79.65011 -2.21357
2020072706 79.64565 -2.2333
2020072707 79.64058 -2.24571
2020072708 79.63388 -2.24773
2020072709 79.62553 -2.25013
2020072710 79.61507 -2.25545
2020072711 79.60266 -2.27027
2020072712 79.5889 -2.29499
2020072713 79.57499 -2.33124
2020072714 79.56214 -2.37885
2020072715 79.55138 -2.43069
2020072716 79.54272 -2.48041
2020072717 79.53619 -2.51742
2020072718 79.53047 -2.53884
2020072719 79.52439 -2.55183
2020072720 79.51751 -2.55495
2020072721 79.50909 -2.55109
2020072722 79.49866 -2.54768
2020072723 79.48647 -2.55024
2020072800 79.47282 -2.56155
2020072801 79.45864 -2.58346
2020072802 79.44539 -2.61493
2020072803 79.43369 -2.65316
2020072804 79.42369 -2.68868
2020072805 79.41644 -2.71789
2020072806 79.41081 -2.73465
2020072807 79.40575 -2.73935
2020072808 79.40014 -2.73513
2020072809 79.39314 -2.72195
2020072810 79.38395 -2.7072
2020072811 79.3726 -2.69615
2020072812 79.35989 -2.68859
2020072813 79.34647 -2.68786
2020072814 79.33277 -2.69583
2020072815 79.31966 -2.70774
2020072816 79.30819 -2.71894
2020072817 79.29863 -2.72948
2020072818 79.29053 -2.73372
2020072819 79.28401 -2.72997
2020072820 79.2781 -2.71747
2020072821 79.27179 -2.69932
2020072822 79.26464 -2.67829
2020072823 79.25632 -2.65656
2020072900 79.24658 -2.63988
2020072901 79.23639 -2.6331
2020072902 79.2269 -2.63796
2020072903 79.21908 -2.6501
2020072904 79.21342 -2.66088
2020072905 79.20961 -2.66618
2020072906 79.20681 -2.66376
2020072907 79.20439 -2.65365
2020072908 79.20162 -2.63822
2020072909 79.1982 -2.61975
2020072910 79.19411 -2.60254
2020072911 79.18988 -2.59217
2020072912 79.18616 -2.59049
2020072913 79.18286 -2.59733
2020072914 79.17992 -2.60339
2020072915 79.17745 -2.60942
2020072916 79.17609 -2.61591
2020072917 79.17639 -2.61561
2020072918 79.17671 -2.60969
2020072919 79.17481 -2.59583
2020072920 79.17218 -2.57478
2020072921 79.16814 -2.55132
2020072922 79.16269 -2.52641
2020072923 79.1555 -2.50698
2020073000 79.14784 -2.49613
2020073001 79.13935 -2.49353
2020073002 79.13123 -2.50063
2020073003 79.12492 -2.51443
2020073004 79.12084 -2.53162
2020073005 79.11829 -2.54273
2020073006 79.11674 -2.54364
2020073007 79.11578 -2.53162
2020073008 79.11505 -2.50906
2020073009 79.1129 -2.48348
2020073010 79.10956 -2.4609
2020073011 79.10449 -2.44209
2020073012 79.09809 -2.43348
2020073013 79.09169 -2.43966
2020073014 79.08623 -2.4574
2020073015 79.08173 -2.48243
2020073016 79.07893 -2.50894
2020073017 79.07754 -2.53399
2020073018 79.07751 -2.55415
2020073019 79.07846 -2.56647
2020073020 79.07972 -2.56915
2020073021 79.08048 -2.56025
2020073022 79.07993 -2.54922
2020073023 79.07816 -2.54501
2020073100 79.07561 -2.55016
2020073101 79.07293 -2.56845
2020073102 79.07056 -2.59975
2020073103 79.06925 -2.64006
2020073104 79.06876 -2.68503
2020073105 79.06886 -2.72965
2020073106 79.06893 -2.7754
2020073107 79.0701 -2.80759
2020073108 79.08153 -2.76069
2020073109 79.07148 -2.82461
2020073110 79.0696 -2.83597
2020073111 79.06647 -2.85603
2020073112 79.04947 -3.02375
2020073113 78.95748 -2.69734
2020073114 78.8838 -2.17909
2020073115 78.84665 -1.96963
2020073116 78.84247 -1.98798
2020073117 78.84549 -2.03535
2020073118 78.84871 -2.07397
2020073119 78.81305 -2.05705
2020073120 78.7944 -2.05051
2020073121 78.8021 -2.10988
2020073122 78.80789 -2.14155
2020073123 78.81471 -2.16721
2020080100 78.81785 -2.18182
2020080101 78.81897 -2.18496
2020080102 78.82138 -2.19849
2020080103 78.82497 -2.21036
2020080104 78.82788 -2.2241
2020080105 78.82999 -2.24109
2020080106 78.8327 -2.25982
2020080107 78.79482 -2.28947
2020080108 78.78906 -2.33342
2020080109 78.79654 -2.36389
2020080110 78.80245 -2.39397
2020080111 78.80981 -2.41592
2020080112 78.81819 -2.42344
2020080113 78.82442 -2.41175
2020080114 78.83086 -2.40274
2020080115 78.81106 -2.36664
2020080116 78.81718 -2.40406
2020080117 78.86836 -2.43352
2020080118 78.92293 -2.47354
2020080119 78.92933 -2.48855
2020080120 78.93777 -2.50223
2020080121 78.94782 -2.51429
2020080122 78.96111 -2.52823
2020080123 78.97496 -2.54214
2020080200 78.9841 -2.54447
2020080201 78.99314 -2.54907
2020080202 79.00227 -2.55663
2020080203 79.00952 -2.56713
2020080204 79.0147 -2.58053
2020080205 79.01929 -2.59841
2020080206 79.02435 -2.62009
2020080207 79.02877 -2.63761
2020080208 79.03394 -2.74597
2020080209 79.03603 -2.74312
2020080210 79.03636 -2.73445
2020080211 79.03691 -2.72308
2020080212 79.03978 -2.72149
2020080213 79.11452 -2.5621
2020080214 79.11377 -2.56734
2020080215 79.11128 -2.57594
2020080216 79.11054 -2.57944
2020080217 79.11304 -2.60776
2020080218 79.06559 -2.79886
2020080219 78.98507 -3.10684
2020080220 78.91197 -3.54779
2020080221 78.84157 -3.94307
2020080222 78.77283 -4.30275
2020080223 78.71689 -4.58972
2020080300 78.66631 -4.89339
2020080301 78.66348 -4.93452
2020080302 78.66125 -4.96744
2020080303 78.66025 -4.9976
2020080304 78.65804 -5.02302
2020080305 78.65524 -5.04746
2020080306 78.65196 -5.07407
2020080307 78.62437 -5.12954
2020080308 78.61974 -5.15866
2020080309 78.63588 -5.04118
2020080310 78.66008 -4.60366
2020080311 78.64448 -4.3106
2020080312 78.63636 -4.34209
2020080313 78.62275 -4.36064
2020080314 78.61325 -4.37836
2020080315 78.60534 -4.39358
2020080316 78.59896 -4.41473
2020080317 78.66999 -4.16761
2020080318 78.76745 -3.81612
2020080319 78.85987 -3.49374
2020080320 78.94694 -3.18763
2020080321 79.0177 -2.91103
2020080322 79.01801 -2.94765
2020080323 79.02458 -2.97953
2020080400 79.02851 -3.02111
2020080401 79.03246 -3.07505
2020080402 79.03524 -3.1393
2020080403 79.03956 -3.2053
2020080404 79.04535 -3.26578
2020080405 79.04727 -3.32057
2020080406 79.04616 -3.36978
2020080407 79.03965 -3.08919
2020080408 79.04067 -3.12068
2020080409 79.03431 -3.15994
2020080410 79.02863 -3.2023
2020080411 79.02509 -3.22544
2020080412 79.03181 -3.17541
2020080413 79.01929 -3.18657
2020080414 79.01672 -3.27478
2020080415 79.01656 -3.35676
2020080416 79.01779 -3.41973
2020080417 79.01868 -3.46477
2020080418 79.01716 -3.50194
2020080419 79.00312 -3.49982
2020080420 78.95865 -3.14243
2020080421 78.906 -2.62324
2020080422 78.8543 -2.1151
2020080423 78.80927 -1.6499
2020080500 78.7577 -1.1835
2020080501 78.74173 -1.05302
2020080502 78.73286 -1.0841
2020080503 78.72488 -1.11637
2020080504 78.71742 -1.14561
2020080505 78.70999 -1.17107
2020080506 78.70226 -1.19223
2020080507 78.6944 -1.21241
2020080508 78.64495 -1.35438
2020080509 78.59999 -1.48087
2020080510 78.59299 -1.54131
2020080511 78.58849 -1.60206
2020080512 78.5814 -1.64933
2020080513 78.57156 -1.6806
2020080514 78.56182 -1.71454
2020080515 78.55004 -2.03768
2020080516 78.53821 -2.5215
2020080517 78.52121 -3.05068
2020080518 78.50411 -3.60424
2020080519 78.48738 -4.15177
2020080520 78.47161 -4.67241
2020080521 78.45275 -5.16169
2020080522 78.43589 -5.62906
2020080523 78.41824 -6.0916
2020080600 78.40399 -6.50759
2020080601 78.39066 -6.90519
2020080602 78.38924 -7.00586
2020080603 78.38794 -7.02132
2020080604 78.38686 -7.03414
2020080605 78.38525 -7.04462
2020080606 78.37519 -7.13608
2020080607 78.3649 -7.19618
2020080608 78.36024 -7.21134
2020080609 78.35564 -7.22882
2020080610 78.34969 -7.24767
2020080611 78.35483 -7.24925
2020080612 78.35134 -7.26415
2020080613 78.34751 -7.28721
2020080614 78.3442 -7.31163
2020080615 78.34133 -7.33288
2020080616 78.3391 -7.35159
2020080617 78.36076 -7.32971
2020080618 78.39885 -7.26432
2020080619 78.47617 -7.13851
2020080620 78.56624 -6.97405
2020080621 78.65347 -6.75987
2020080622 78.75754 -6.64997
2020080623 78.85652 -6.51493
2020080700 78.96261 -6.37648
2020080701 79.07125 -6.23588
2020080702 79.17571 -6.03387
2020080703 79.27889 -5.94585
2020080704 79.35166 -5.83022
2020080705 79.44549 -5.63544
2020080706 79.53948 -5.44681
2020080707 79.56145 -5.37293
2020080708 79.58304 -5.25719
2020080709 79.63848 -5.14811
2020080710 79.71412 -5.25282
2020080711 79.75254 -5.14646
2020080712 79.76036 -4.95555
2020080713 79.75943 -4.95563
2020080714 79.76045 -4.96022
2020080715 79.76277 -4.95923
2020080716 79.77858 -4.78479
2020080717 79.80931 -4.43685
2020080718 79.87357 -4.11467
2020080719 79.93583 -3.71697
2020080720 79.92539 -3.60021
2020080721 79.91686 -3.58158
2020080722 79.90973 -3.56309
2020080723 79.90357 -3.55552
2020080800 79.9008 -3.55788
2020080801 79.89216 -3.55024
2020080802 79.88535 -3.54893
2020080803 79.88382 -3.55051
2020080804 79.88321 -3.54303
2020080805 79.88156 -3.52638
2020080806 79.88478 -3.51459
2020080807 79.88653 -3.50006
2020080808 79.88736 -3.47822
2020080809 79.90425 -3.78052
2020080810 79.90033 -3.76804
2020080811 79.89637 -3.7719
2020080812 79.88789 -3.76286
2020080813 79.87853 -3.73621
2020080814 79.89455 -3.83473
2020080815 79.89029 -3.82885
2020080816 79.8913 -3.85688
2020080817 79.89217 -3.88016
2020080818 79.89285 -3.8885
2020080819 79.90682 -3.8678
2020080820 79.92908 -4.01348
2020080821 79.92583 -4.03414
2020080822 79.91931 -4.0501
2020080823 79.91287 -4.06944
2020080900 79.90526 -4.08395
2020080901 79.89753 -4.09913
2020080902 79.8901 -4.11126
2020080903 79.88534 -4.13423
2020080904 79.88407 -4.17215
2020080905 79.88294 -4.176
2020080906 79.88329 -4.21742
2020080907 79.8815 -4.23112
2020080908 79.88059 -4.26688
2020080909 79.88763 -4.58717
2020080910 79.88509 -4.62229
2020080911 79.88145 -4.63561
2020080912 79.88058 -4.65754
2020080913 79.88337 -4.72597
2020080914 79.88118 -4.75696
2020080915 79.88069 -4.80366
2020080916 79.87937 -4.83428
2020080917 79.87848 -4.87306
2020080918 79.87792 -4.90363
2020080919 79.87665 -4.96623
2020080920 79.87798 -5.06252
2020080921 79.87846 -5.11753
2020080922 79.87918 -5.20453
2020080923 79.87867 -5.26789
2020081000 79.88121 -5.27934
2020081001 79.88564 -5.28676
2020081002 79.89228 -5.29923
2020081003 79.90288 -5.30717
2020081004 79.90694 -5.30386
2020081005 79.90862 -5.30865
2020081006 79.90733 -5.3096
2020081007 79.90508 -5.31383
2020081008 79.90176 -5.41641
2020081009 79.90183 -5.43774
2020081010 79.9013 -5.46415
2020081011 79.90253 -5.4898
2020081012 79.90477 -5.5105
2020081013 79.90792 -5.52519
2020081014 79.91026 -5.53603
2020081015 79.9129 -5.53912
2020081016 79.91682 -5.54026
2020081017 79.92011 -5.53692
2020081018 79.91998 -5.52471
2020081019 79.91924 -5.52256
2020081020 79.91947 -5.51653
2020081021 79.91954 -5.52436
2020081022 79.92036 -5.53225
2020081023 79.92217 -5.54455
2020081100 79.92466 -5.56442
2020081101 79.92718 -5.58095
2020081102 79.93112 -5.60444
2020081103 79.93692 -5.62478
2020081104 79.94318 -5.63039
2020081105 79.94715 -5.63773
2020081106 79.95079 -5.6469
2020081107 79.95344 -5.65701
2020081108 79.95485 -5.66326
2020081109 79.95506 -5.67763
2020081110 79.95482 -5.71878
2020081111 79.95608 -5.76325
2020081112 79.96011 -5.80783
2020081113 79.96563 -5.84352
2020081114 79.97255 -5.87833
2020081115 79.9795 -5.89427
2020081116 79.98533 -5.8941
2020081117 79.99022 -5.88588
2020081118 79.99351 -5.87405
2020081119 79.99506 -5.87644
2020081120 79.99674 -5.87542
2020081121 79.99726 -5.9008
2020081122 79.99951 -5.92947
2020081123 80.00382 -5.96091
2020081200 80.00922 -5.99646
2020081201 80.01592 -6.02572
2020081202 80.02228 -6.04056
2020081203 80.02525 -6.03916
2020081204 80.0286 -6.0392
2020081205 80.03186 -6.04674
2020081206 80.0357 -6.05255
2020081207 80.03948 -6.06815
2020081208 80.04608 -6.09824
2020081209 80.05359 -6.11685
2020081210 80.06292 -6.12625
2020081211 80.07119 -6.14593
2020081212 80.07895 -6.16269
2020081213 80.08755 -6.17209
2020081214 80.09435 -6.17969
2020081215 80.102 -6.19748
2020081216 80.11066 -6.21465
2020081217 80.12083 -6.22717
2020081218 80.1317 -6.23225
2020081219 80.14558 -6.22959
2020081220 80.15919 -6.22681
2020081221 80.16864 -6.22547
2020081222 80.17653 -6.21637
2020081223 80.18604 -6.19001
2020081300 80.19465 -6.16608
2020081301 80.20003 -6.15083
2020081302 80.20561 -6.13747
2020081303 80.21329 -6.1291
2020081304 80.22423 -6.11862
2020081305 80.23819 -6.09296
2020081306 80.25398 -6.04295
2020081307 80.27052 -5.96713
2020081308 80.33164 -5.87393
2020081309 80.42034 -5.95097
2020081310 80.5196 -6.06508
2020081311 80.60269 -6.41334
2020081312 80.68746 -6.65826
2020081313 80.73822 -7.03074
2020081314 80.83746 -7.1542
2020081315 80.94916 -7.12285
2020081316 81.02894 -7.02425
2020081317 81.08708 -7.02993
2020081318 81.13427 -6.83396
2020081319 81.20865 -6.4955
2020081320 81.31651 -6.41348
2020081321 81.42277 -6.14378
2020081322 81.53609 -6.05592
2020081323 81.64786 -6.16534
2020081400 81.77588 -6.23357
2020081401 81.90582 -6.25805
2020081402 82.03341 -6.4043
2020081403 82.17149 -6.54081
2020081404 82.31753 -6.59827
2020081405 82.46484 -6.56864
2020081406 82.60586 -6.57712
2020081407 82.6661 -7.17023
2020081408 82.71009 -7.49252
2020081409 82.76307 -7.58192
2020081410 82.86242 -7.77367
2020081411 82.96631 -8.13032
2020081412 83.03559 -8.68069
2020081413 83.10799 -9.35234
2020081414 83.19296 -10.01758
2020081415 83.28629 -10.97067
2020081416 83.339 -11.55136
2020081417 83.44032 -12.04308
2020081418 83.54194 -12.23692
2020081419 83.63495 -12.34787
2020081420 83.70755 -12.97049
2020081421 83.8122 -13.22968
2020081422 83.90217 -13.11574
2020081423 84.0075 -13.4918
2020081500 84.10359 -13.52168
2020081501 84.19715 -13.49096
2020081502 84.30486 -13.33691
2020081503 84.41064 -13.73185
2020081504 84.51187 -13.84956
